StartDate,EndDate,Status,IPAddress,Progress,Durationinseconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q47,gramitem1,gramitem2,TipiDescriptionTime_FirstClick,TipiDescriptionTime_LastClick,TipiDescriptionTime_PageSubmit,TipiDescriptionTime_ClickCount,Tipi1,Tipi2,Tipi3,Tipi4,Tipi5,Tipi6,Tipi7,TIpi8,Tipi9,Tipi10,TipiResponseTime_FirstClick,TipiResponseTime_LastClick,TipiResponseTime_PageSubmit,TipiResponseTime_ClickCount,Articles#1,Articles#1Time_FirstClick,Articles#1Time_LastClick,Articles#1Time_PageSubmit,Articles#1Time_ClickCount,Articles#2,Articles#2Time_FirstClick,Articles#2Time_LastClick,Articles#2Time_PageSubmit,Articles#2Time_ClickCount,Articles#3,Articles#3Time_FirstClick,Articles#3Time_LastClick,Articles#3Time_PageSubmit,Articles#3Time_ClickCount,Articles#4,Articles#4Time_FirstClick,Articles#4Time_LastClick,Articles#4Time_PageSubmit,Articles#4Time_ClickCount,Articles#5,Articles#5Time_FirstClick,Articles#5Time_LastClick,Articles#5Time_PageSubmit,Articles#5Time_ClickCount,Articles#6,Articles#6Time_FirstClick,Articles#6Time_LastClick,Articles#6Time_PageSubmit,Articles#6Time_ClickCount,Articles#7,Articles#7Time_FirstClick,Articles#7Time_LastClick,Articles#7Time_PageSubmit,Articles#7Time_ClickCount,Articles#8,Articles#8Time_FirstClick,Articles#8Time_LastClick,Articles#8Time_PageSubmit,Articles#8Time_ClickCount,Articles#9,Articles#9Time_FirstClick,Articles#9Time_LastClick,Articles#9Time_PageSubmit,Articles#9Time_ClickCount,Articles#10,Articles#10Time_FirstClick,Articles#10Time_LastClick,Articles#10Time_PageSubmit,Articles#10Time_ClickCount,Age,Gender,ZDurationinseconds,rTIPI6,rTIPI2,rTIPI8,rTIPI4,Extrav,Agree,Consc,Open,Neur,PosSelection,NegSelection,NeuSelection,CompSelection,filter_$,xxduco
1/19/2023 13:06:14,1/19/2023 13:09:44,0,24.21.230.192,100,210,1,1/19/2023 13:09:45,R_1mIQ6olXH26LMzK, , , , ,45.6952,-122.6541,anonymous,EN,.899999976158142,A29IBNSV45WIMQ,4,5,0,0,2.141,0,6,3,6,2,6,2,6,2,6,2,2.73,27.156,37.407,11,2,10.547,10.547,11.654,1,2,9.455,9.455,11.162,1,3,9.559,9.559,11.334,1,2,4.845,4.845,6.903,1,4,11.175,11.175,12.402,1,2,4.375,4.375,5.535,1,2,6.986,6.986,8.249,1,2,3.101,3.101,4.176,1,2,7.748,7.748,8.596,1,2,9.956,10.177,11.27,2,35,1,-.340047580525458,6,5,6,6,6,5.5,6,6,6,0,8,1,1,1,210
1/19/2023 12:07:09,1/19/2023 12:10:40,0,65.151.180.71,100,211,1,1/19/2023 12:10:41,R_8c9CnKpeJK9Ft17, , , , ,47.6137,-122.3104,anonymous,EN,1,A3KKXA7COL5JHL,4,5,0,0,3.303,0,4,2,7,1,7,4,6,1,7,1,2.234,19.314,20.725,11,2,14.624,14.624,15.255,1,3,11.466,11.466,12.27,1,3,5.732,5.732,6.729,1,1,5.413,5.413,6.631,1,2,7.806,7.806,8.659,1,1,14.062,14.062,14.876,1,2,5.736,5.736,7.2,1,1,6.517,6.517,7.391,1,2,11.868,11.868,12.603,1,4,7.637,7.637,9.045,1,44,1,-.337972352692579,4,6,7,7,4,6,7,7,7,3,4,1,2,1,422
1/19/2023 12:50:23,1/19/2023 12:53:57,0,192.126.244.149,100,214,1,1/19/2023 12:53:57,R_25ZraU9n5KAg4Sh, , , , ,47.63,-122.2972,anonymous,EN,.899999976158142,A10LQI7HJMCQX7,4,5,0,0,.854,0,5,5,6,6,5,6,5,6,5,5,0,0,6.261,0,4,0,0,3.447,0,2,0,0,79.49,0,1,2.25,2.25,2.866,1,2,8.818,8.818,9.782,1,2,.684,1.108,1.759,2,3,.196,.196,1.128,1,3,.454,.454,1.219,1,2,.913,.913,1.607,1,2,.925,.925,1.689,1,1,.41,.41,1.145,1,30,1,-.331746669193941,2,3,2,2,3.5,4,4,3.5,3.5,2,5,1,2,1,428
1/19/2023 12:24:15,1/19/2023 12:27:51,0,24.63.83.123,100,215,1,1/19/2023 12:27:51,R_3nDEqfJtwVuLSW7, , , , ,42.4125,-71.0034,anonymous,EN,1,AJTH3H9E7WPS7,4,5,0,0,8.24,0,1,2,5,5,6,7,7,3,5,1,2.997,31.447,32.812,10,2,11.652,11.652,12.401,1,2,8.947,8.947,9.9,1,2,12.18,12.18,14.011,1,2,8.208,8.208,9.167,1,2,10.545,10.545,11.469,1,4,7.27,7.27,8.167,1,2,5.468,5.468,16.143,1,3,8.58,8.58,9.395,1,1,8.492,8.492,11.825,1,4,12.049,12.049,12.901,1,25,2,-.329671441361062,1,6,5,3,1,6.5,5,4,4,1,6,2,1,1,215
1/19/2023 13:00:27,1/19/2023 13:04:03,0,208.195.168.181,100,216,1,1/19/2023 13:04:04,R_0vpfpTnquSFsuiZ, , , , ,37.751,-97.822,anonymous,EN,.899999976158142,AZ44ZPMDJQEP3,4,5,0,0,35.561,0,5,6,6,7,4,3,3,5,7,5,3.075,35.229,42.729,14,1,9.833,9.833,12.713,1,4,2.345,3.361,7.169,2,1,3.733,3.733,4.411,1,2,.239,.239,.917,1,4,.299,.299,.795,1,3,.33,.33,1.049,1,1,.247,.247,.966,1,1,.338,.338,1.064,1,4,.276,.276,1.067,1,4,.303,.303,1.141,1,59,2,-.327596213528182,5,2,3,1,5,2.5,4.5,4,4,4,1,4,1,1,216
1/19/2023 12:08:09,1/19/2023 12:11:46,0,207.202.211.193,100,217,1,1/19/2023 12:11:47,R_0MniYZOSnqUAqC5, , , , ,36.8848,-76.1472,anonymous,EN, ,AWB3V5F6091HO,4,5,0,0,4.143,0,5,2,5,2,6,5,5,1,7,1,8.803,43.816,45.495,10,1,4.676,4.676,5.523,1,2,2.901,2.901,3.954,1,1,3.104,3.104,4.236,1,1,1.988,1.988,3.222,1,2,8.054,8.054,11.539,1,1,4.257,4.257,6.726,1,4,4.786,4.786,10.038,1,2,5.82,5.82,7.279,1,4,2.656,2.656,3.828,1,1,3.481,3.481,4.147,1,24,2,-.325520985695303,3,6,7,6,4,5.5,6,6.5,6.5,5,3,2,0,1,0
1/19/2023 12:09:36,1/19/2023 12:13:15,0,67.184.92.172,100,218,1,1/19/2023 12:13:16,R_1gpzTWKDymf2k3d, , , , ,41.9778,-88.2018,anonymous,EN,.899999976158142,A21Y7K669KM1PR,4,5,3.288,3.788,4.187,2,4,1,7,3,5,4,6,1,6,3,1.231,31.866,32.186,47,4,7.557,19.298,19.672,3,1,1.481,13.348,13.705,3,4,1.156,11.932,12.339,3,1,1.383,10.85,11.216,3,3,2.193,11.126,11.483,3,1,1.351,11.727,12.041,3,3,1.765,12.79,13.247,3,3,1.702,10.669,11.109,3,1,1.452,6.719,10.017,3,1,1.461,8.128,8.476,3,53,2,-.323445757862424,4,7,7,5,4,6.5,7,5.5,5.5,5,0,2,3,1,654
1/19/2023 12:06:32,1/19/2023 12:10:13,0,73.244.173.239,100,220,1,1/19/2023 12:10:13,R_zbWsTVX2zTQUzPX, , , , ,27.6006,-80.4359,anonymous,EN,1,A8B4WA1QFNUAW,4,5,0,0,6.449,0,2,3,5,6,4,7,6,3,4,5,2.475,27.912,29.882,10,2,10.754,10.754,11.808,1,3,7.36,7.36,8.402,1,2,16.609,16.609,17.558,1,2,5.997,5.997,6.83,1,4,3.528,3.528,4.572,1,3,9.086,9.086,9.972,1,3,11.385,11.385,12.232,1,2,7.211,7.211,8.436,1,4,8.081,8.081,8.81,1,2,4.017,4.017,4.844,1,37,2,-.319295302196665,1,5,5,2,1.5,5.5,5,3,3,0,5,2,3,1,660
1/19/2023 12:19:14,1/19/2023 12:23:01,0,24.91.180.31,100,226,1,1/19/2023 12:23:01,R_3fYJQbbRNcOVJ7g, , , , ,42.0681,-72.6256,anonymous,EN,.899999976158142,A24LUXW1DB1QI5,4,5,0,0,3.791,0,1,1,6,5,7,7,6,3,5,1,1.99,18.166,19.827,10,2,13.512,13.512,14.119,1,2,8.891,8.891,9.733,1,2,11.837,11.837,12.644,1,2,20.579,20.579,22.33,1,2,8.482,8.482,9.193,1,2,16.741,16.741,17.925,1,2,15.85,15.85,16.866,1,4,16.148,17.948,20.886,2,4,15.91,15.91,16.581,1,2,7.378,7.378,8.754,1,43,2,-.306843935199389,1,7,5,3,1,6.5,5.5,4,4,0,8,2,0,1,0
1/19/2023 12:33:08,1/19/2023 12:36:56,0,207.202.211.189,100,227,1,1/19/2023 12:36:57,R_2bZ8xMD6H6Ks3tB, , , , ,36.8848,-76.1472,anonymous,EN,.699999988079071,A3T6PRR1KKNI08,4,5,0,0,1.81,0,6,6,6,5,7,5,6,6,6,5,5.298,16.528,17.974,10,3,46.465,46.465,47.412,1,2,42.737,42.737,43.474,1,1,.793,.793,1.952,1,3,.807,1.717,2.672,2,4,1.096,1.096,1.998,1,3,1.145,1.145,2.228,1,2,1.256,1.256,2.329,1,2,1.563,1.563,2.707,1,3,9.116,9.116,11.719,1,1,3.746,3.746,4.601,1,30,1,-.304768707366509,3,2,2,3,4.5,4,4,4.5,4.5,2,3,1,4,1,908
1/19/2023 13:17:29,1/19/2023 13:21:16,0,98.161.21.51,100,227,1,1/19/2023 13:21:16,R_tL2psGH0ccseqdz, , , , ,41.2854,-96.1494,anonymous,EN,.899999976158142,A2GTJ0BD4CG1A2,4,5,0,0,4.063,0,1,1,6,3,6,7,6,2,7,2,2.594,24.462,25.308,11,4,23.473,23.473,24.253,1,4,10.468,10.468,12.327,1,2,15.148,15.148,16.014,1,3,7.36,7.36,8.071,1,3,11.154,11.154,12.114,1,4,2.326,2.326,10.776,1,3,13.302,13.302,14.383,1,3,9.785,9.785,10.489,1,4,5.891,5.891,6.903,1,3,20.748,20.748,21.844,1,36,1,-.304768707366509,1,7,6,5,1,6.5,6,6,6,0,1,4,5,1,1135
1/19/2023 12:19:13,1/19/2023 12:23:02,0,81.161.4.162,100,228,1,1/19/2023 12:23:02,R_V39pff2gyhKNq1z, , , , ,40.7662,-74.0178,anonymous,EN,.899999976158142,A35PTPDL2IIC18,4,5,0,0,23.464,0,5,6,4,6,7,4,6,2,6,2,7.181,42.391,44.193,12,1,46.928,53.36,60.97,2,3,6.17,6.17,7.488,1,2,.911,3.551,5.593,2,4,4.868,4.868,5.835,1,3,4.72,4.72,6.246,1,3,3.379,3.379,4.263,1,1,0,0,2.356,0,2,0,0,1.825,0,1,0,0,1.727,0,2,0,0,2.045,0,25,1,-.30269347953363,4,2,6,2,4.5,4,5,4,4,3,3,1,3,1,684
1/19/2023 12:19:01,1/19/2023 12:22:49,0,160.202.127.32,100,228,1,1/19/2023 12:22:50,R_2chI0ZTP5GfuCwt, , , , ,37.751,-97.822,anonymous,EN,1,ASBG43I93VS4A,4,5,0,0,3.616,0,5,5,7,5,5,3,6,2,7,5,21.569,74.227,75.882,13,1,12.181,12.181,13.367,1,4,6.363,6.363,11.838,1,1,4.517,4.517,5.875,1,4,3.765,3.765,6.59,1,3,3.533,3.533,10.461,1,2,3.467,5.043,5.522,2,1,3.794,3.794,6.509,1,3,1.553,5.284,6.143,3,3,2.845,2.845,8.083,1,1,7.026,7.026,8.832,1,27,1,-.30269347953363,5,3,6,3,5,4.5,6.5,5,5,4,1,2,3,1,684
1/19/2023 13:08:40,1/19/2023 13:12:29,0,204.134.225.10,100,228,1,1/19/2023 13:12:29,R_1kXQuQYPdxVrGoS, , , , ,42.5582,-114.4659,anonymous,EN,.899999976158142,AEWPAZBYA7XE,4,5,0,0,7.673,0,7,2,6,2,4,1,7,2,6,1,2.74,15.821,17.627,5,2,27.057,27.057,27.413,1,1,14.821,14.821,15.781,1,3,13.158,13.158,14.021,1,4,11.329,11.329,11.82,1,4,11.09,11.09,12.042,1,1,14.633,14.633,15.488,1,2,11.397,13.311,18.608,2,1,0,0,12.583,0,3,8.645,8.645,11.809,1,2,8.072,8.072,11.455,1,44,1,-.30269347953363,7,6,6,6,7,6.5,6,6,6,3,3,2,2,1,456
1/19/2023 12:05:24,1/19/2023 12:09:15,0,96.250.4.103,100,231,1,1/19/2023 12:09:16,R_1o4HaolhsdywClu, , , , ,40.7263,-73.9818,anonymous,EN,.899999976158142,A3W1CKM4PBLRC0,4,5,0,0,1.734,0,1,4,5,4,5,6,5,2,6,2,1.677,18.961,20.285,16,2,10.619,15.493,18.394,3,3,6.001,6.001,8.991,1,2,5.331,5.331,6.2,1,2,3.026,8.041,9.078,4,2,3.169,3.169,4.466,1,1,1.615,3.102,8.002,2,2,1.825,4.662,5.854,2,2,4.685,4.685,6.159,1,4,.985,6.112,7.19,3,3,1.971,6.325,7.008,3,35,4,-.296467796034992,2,4,6,4,1.5,4.5,5.5,5,5,1,6,1,2,1,462
1/19/2023 12:08:43,1/19/2023 12:12:34,0,98.30.159.158,100,231,1,1/19/2023 12:12:35,R_Tuen39SHNy0XVNn, , , , ,41.1445,-84.5764,anonymous,EN,1,A24GX1OZE6AY04,4,5,0,0,13.458,0,5,1,7,2,6,5,6,2,6,1,3.907,29.855,31.802,10,2,14.428,14.428,18.941,1,3,4.007,9.244,12.555,2,3,12.493,12.493,14.228,1,2,6.598,6.598,8.843,1,2,3.694,3.694,7.025,1,4,9.275,9.275,10.837,1,2,11.945,11.945,16.226,1,3,9.715,9.715,12.379,1,1,12.514,12.514,16.139,1,3,5.916,20.141,21.107,4,44,1,-.296467796034992,3,7,6,6,4,6.5,6.5,6,6,1,4,1,4,1,924
1/19/2023 12:05:03,1/19/2023 12:08:56,0,165.140.166.169,100,233,1,1/19/2023 12:08:57,R_271A17G78hfK7R2, , , , ,41.8874,-87.6318,anonymous,EN,1,ABJWQGIXLD08J,4,5,0,0,28.953,0,7,1,7,1,5,2,6,3,7,2,3.752,31.288,32.006,11,4,8.682,8.682,9.617,1,3,3.263,3.263,4.048,1,2,1.278,1.278,2.088,1,4,1.139,1.139,2.019,1,2,1.503,1.503,2.323,1,1,1.354,1.354,2.099,1,2,1.359,1.359,2.324,1,3,1.414,1.414,2.202,1,4,.952,.952,1.876,1,2,1.309,1.309,2.671,1,57,1,-.292317340369233,6,7,5,7,6.5,6.5,6,7,7,1,4,3,2,1,466
1/19/2023 12:46:26,1/19/2023 12:50:21,0,208.195.170.213,100,234,1,1/19/2023 12:50:22,R_25WyN16jsFVwQHu, , , , ,37.751,-97.822,anonymous,EN,.800000011920929,A3KE8OGDK4N028,4,5,0,0,10.704,0,7,7,7,7,7,7,7,6,5,7,1.799,137.962,138.65,10,4,6.872,6.872,7.702,1,4,2.3,2.972,3.203,2,2,5.847,5.847,6.703,1,2,1.033,1.033,3.162,1,4,1.523,3.419,3.797,3,4,1.367,1.367,1.902,1,3,.941,.941,1.504,1,3,.786,.786,1.602,1,4,.847,2.199,2.995,2,1,1.024,1.024,1.754,1,35,1,-.290242112536354,1,1,2,1,4,4,4.5,3,3,1,2,5,2,1,468
1/19/2023 13:06:24,1/19/2023 13:10:18,0,202.182.69.206,100,234,1,1/19/2023 13:10:18,R_3ef46AjBXNai08w, , , , ,40.7123,-74.0068,anonymous,EN,1,A1FYU2I52RJY1K,4,5,0,0,2.317,0,7,5,5,7,7,6,6,7,6,7,69.084,94.565,95.845,10,1,4.133,5.398,6.781,2,4,7.33,7.33,9.271,1,1,2.907,2.907,3.858,1,3,1.47,1.47,2.444,1,2,4.53,4.53,5.209,1,4,4.021,4.021,4.942,1,4,5.328,5.328,6.23,1,2,28.027,28.027,28.883,1,2,2.366,2.366,3.591,1,1,3.122,3.122,4.217,1,27,2,-.290242112536354,2,3,1,1,4.5,4.5,3,3.5,3.5,3,3,3,1,1,234
1/19/2023 12:06:02,1/19/2023 12:09:58,0,162.244.245.40,100,235,1,1/19/2023 12:09:58,R_3PMmuMdhJogpNvi, , , , ,37.9653,-87.3902,anonymous,EN,1,A2L2E6J3D23CN4,4,5,0,0,1.103,0,2,7,6,5,4,4,6,5,2,3,1.586,16.268,17.704,19,4,2.811,3.833,4.253,2,4,1.036,3.121,3.467,3,1,1.698,2.564,3.7,2,1,1.058,1.058,2.084,1,2,1.226,1.226,1.788,1,2,.862,.862,1.559,1,3,.37,.37,1.155,1,4,.366,1.133,1.538,2,4,.431,1.26,1.933,2,2,.455,.455,1.127,1,33,1,-.288166884703475,4,1,3,3,3,3.5,4.5,2.5,2.5,2,3,4,1,1,235
1/19/2023 12:38:19,1/19/2023 12:42:19,0,174.233.2.233,100,239,1,1/19/2023 12:42:19,R_1hR7YqOgSG3DlfP, , , , ,42.3562,-71.0631,anonymous,EN,1,A18T7E73TNGOKP,4,5,1.189,1.189,1.835,1,2,4,6,4,6,6,6,3,6,1,2.441,19.255,20.495,11,4,5.932,7.47,7.83,4,2,2.404,2.754,3.395,2,1,.802,.802,1.458,1,4,.572,.572,1.233,1,3,2.768,2.768,3.075,1,2,1.529,1.529,2.001,1,2,.496,.496,.988,1,4,.505,.505,1.016,1,4,1.056,1.056,2.092,1,1,.921,.921,1.853,1,38,1,-.279865973371957,2,4,5,4,2,5,5.5,5,5,2,3,4,1,1,239
1/19/2023 12:08:14,1/19/2023 12:12:15,0,47.210.21.187,100,240,1,1/19/2023 12:12:15,R_3R1SOIqgYa95Nuo, , , , ,32.4846,-93.6779,anonymous,EN,1,A30RAYNDOWQ61S,4,5,0,0,4.335,0,5,3,7,1,5,3,6,1,7,5,2.455,26.566,29.574,10,4,16.691,16.691,20.382,1,1,11.764,11.764,16.604,1,3,12.763,12.763,17.896,1,3,8.427,8.427,9.718,1,4,16.25,16.25,17.458,1,4,7.657,7.657,8.664,1,2,10.182,10.182,11.93,1,4,13.297,13.297,14.896,1,1,8.92,8.92,10.187,1,3,8.455,10.631,12.031,2,60,1,-.277790745539078,5,5,7,7,5,5.5,7,7,7,2,1,4,3,1,720
1/19/2023 12:23:33,1/19/2023 12:27:36,0,47.33.171.33,100,243,1,1/19/2023 12:27:37,R_3iUz4KIu9QQKGs6, , , , ,42.3956,-123.3528,anonymous,EN,1,A1YV7SCB1OHMUT,4,5,0,0,3.058,0,2,1,6,2,5,7,6,2,6,5,6.796,121.812,123.304,12,4,4.681,4.681,6.554,1,1,4.427,4.427,6.109,1,2,2.721,4.374,7.259,2,3,1.461,1.461,3.215,1,1,1.57,1.57,3.02,1,4,1.341,1.341,2.984,1,4,1.414,1.414,3.033,1,4,7.319,7.319,9.351,1,4,1.548,1.548,3.492,1,1,1.395,1.395,3.017,1,49,1,-.27156506204044,1,7,6,6,1.5,6.5,6,6,6,3,1,5,1,1,243
1/19/2023 12:43:51,1/19/2023 12:47:58,0,73.246.53.15,100,246,1,1/19/2023 12:47:58,R_3szV9g0nr0csPtA, , , , ,42.1112,-88.0439,anonymous,EN,1,A2VO8C41JJIQY9,4,5,0,0,4.23,0,2,3,3,7,7,6,6,6,2,1,2.424,16.715,18.1,10,2,8.531,8.531,16.469,1,2,12.337,12.337,14.157,1,3,12.263,16.734,17.898,3,2,.824,10.636,12.552,2,1,1.103,9.852,11.168,3,2,9.833,12.597,13.449,2,2,11.285,12.06,12.892,2,3,12.512,12.512,13.499,1,1,10.026,10.026,11.083,1,2,8.895,10.389,10.962,2,34,1,-.265339378541802,2,5,2,1,2,5.5,2.5,1.5,1.5,2,6,0,2,1,492
1/19/2023 14:05:50,1/19/2023 14:09:58,0,108.6.112.2,100,247,1,1/19/2023 14:09:59,R_2EyiUZtbLKZSjqV, , , , ,40.7787,-73.9132,anonymous,EN,1,A3FPXYVABXB9IZ,4,5,0,0,13.794,0,2,5,6,6,7,5,5,5,5,1,28.558,45.17,45.815,12,2,.977,7.375,8.792,3,1,1.22,30.94,31.774,3,1,.805,3.573,5.343,2,2,.488,4.031,4.925,3,2,6.024,9.401,10.066,3,1,.525,5.481,6.226,2,4,.598,5.233,6.717,5,2,.464,3.394,4.617,2,1,.738,2.384,3.453,2,2,57.018,63.011,63.344,7,29,1,-.263264150708923,3,3,3,2,2.5,4,4.5,3.5,3.5,4,5,1,0,1,0
1/19/2023 12:09:39,1/19/2023 12:13:53,0,24.163.27.166,100,254,1,1/19/2023 12:13:54,R_10qpfuAdwfMeOfO, , , , ,36.033,-80.3916,anonymous,EN,1,A3HQXCWOIQKT4F,4,5,2.288,2.288,9.695,1,5,3,6,2,5,4,4,2,6,4,2.06,20.538,21.638,10,2,27.379,27.379,30.579,1,3,13.077,13.077,14.285,1,2,14.401,14.401,15.362,1,3,14.573,14.573,16.83,1,3,15.49,15.49,16.564,1,4,8.588,8.588,9.526,1,3,9.792,9.792,10.667,1,1,7.276,7.276,8.089,1,2,19.947,19.947,21.383,1,2,5.146,5.146,7.047,1,34,1,-.248737555878767,4,5,6,6,4.5,4.5,6,6,6,1,4,1,4,1,1016
1/19/2023 12:12:21,1/19/2023 12:16:36,0,46.3.5.64,100,254,1,1/19/2023 12:16:36,R_2dQFslkk4SJyNum, , , , ,55.7483,37.6171,anonymous,EN,1,AXFP50XOZD2NI,4,5,0,0,11.498,0,5,3,6,1,6,6,6,2,6,2,1.32,23.009,25.029,12,4,20.009,20.009,21.388,1,1,4.437,4.437,5.789,1,4,2.15,2.15,5.053,1,3,2.388,2.388,4.093,1,4,2.554,2.554,4.399,1,1,.921,2.873,4.101,2,1,1.349,1.349,2.822,1,3,1.278,3.084,4.223,2,4,1.188,1.188,2.841,1,2,1.351,1.351,2.978,1,36,1,-.248737555878767,2,5,6,7,3.5,5.5,6,6.5,6.5,3,1,4,2,1,508
1/19/2023 13:06:51,1/19/2023 13:11:10,0,202.182.70.67,100,258,1,1/19/2023 13:11:11,R_3PZ6NTshgME2dTA, , , , ,40.7123,-74.0068,anonymous,EN,.899999976158142,A1QE8FDVMCDPVQ,4,5,0,0,2.139,0,2,3,7,2,5,5,4,3,5,4,9.819,101.957,103.572,19,1,6.735,6.735,10.129,1,1,5.607,5.607,9.174,1,1,5.604,5.604,9.224,1,2,5.259,5.259,8.183,1,4,6.655,10.08,12.167,2,1,8.36,8.36,9.185,1,1,2.29,2.29,3.263,1,1,1.468,3.069,4.33,2,2,1.139,1.139,2.069,1,4,.924,2.209,3.213,2,48,2,-.24043664454725,3,5,5,6,2.5,4.5,6,5.5,5.5,6,2,2,0,1,0
1/19/2023 12:06:33,1/19/2023 12:10:55,0,104.229.232.9,100,261,1,1/19/2023 12:10:55,R_oYN2tdfumN8YNnH, , , , ,43.0333,-74.9812,anonymous,EN,1,A250FES5PFCGK9,4,5,0,0,3.874,0,5,3,6,2,5,3,5,2,6,2,2.274,39.88,40.844,23,4,17.33,17.33,25.206,1,2,15.44,15.44,18.12,1,3,20.827,20.827,22.279,1,3,7.362,9.363,10.467,2,3,11.196,11.196,12.908,1,1,11.265,11.265,13.825,1,3,7.326,7.326,10.243,1,2,13.246,13.246,14.581,1,2,19.363,19.363,21.873,1,2,5.069,5.069,8.064,1,42,1,-.234210961048612,5,5,6,6,5,5,6,6,6,1,4,1,4,1,1044
1/19/2023 13:20:48,1/19/2023 13:25:14,0,184.53.48.126,100,265,1,1/19/2023 13:25:16,R_DJl9LOObGR0vLdT, , , , ,39.9587,-82.9987,anonymous,EN,1,A13P6LC1SFXYGS,4,5,0,0,6.529,0,2,2,6,2,4,6,6,2,7,4,3.444,19.739,21.406,10,4,15.868,15.868,17.939,1,3,10.461,11.029,12.249,2,3,11.815,11.815,13.636,1,2,7.464,7.464,8.439,1,4,17.073,17.073,18.709,1,4,17.978,17.978,19.328,1,3,21.939,21.939,22.721,1,3,7.214,7.214,8.473,1,1,12.128,12.128,13.462,1,2,9.319,9.319,10.681,1,38,1,-.225910049717094,2,6,6,6,2,6,6,6.5,6.5,1,2,3,4,1,1060
1/19/2023 12:24:16,1/19/2023 12:28:46,0,99.23.146.214,100,270,1,1/19/2023 12:28:46,R_Wp47Oy3LJJq3Jpn, , , , ,29.6138,-82.386,anonymous,EN,.899999976158142,A2LR1HKNOVDTJ8,4,5,0,0,7.225,0,3,5,6,5,5,5,5,2,5,3,1.802,34.538,36.191,10,4,20.222,20.222,21.73,1,2,10.929,10.929,14.281,1,3,15.95,16.534,17.483,2,3,7.353,7.353,10.337,1,4,5.84,7.432,8.483,2,2,12.844,12.844,13.725,1,1,11.756,11.756,12.914,1,2,4.225,4.225,5.724,1,4,10.905,10.905,17.996,1,3,3.406,3.406,4.523,1,53,1,-.215533910552698,3,3,6,3,3,4,6,4,4,1,3,3,3,1,810
1/19/2023 12:06:48,1/19/2023 12:11:20,0,71.112.128.38,100,271,1,1/19/2023 12:11:23,R_3HNOdvxtj7JM1tq, , , , ,40.3469,-79.8689,anonymous,EN,1,A1TLNLB9D87H6,4,5,0,0,19.202,0,2,3,6,7,5,4,6,1,5,7,2.635,30.467,31.674,11,4,16.292,16.292,17.062,1,1,13.868,13.868,14.64,1,4,14.995,14.995,15.741,1,2,8.282,8.282,9.192,1,4,8.321,8.321,9.171,1,3,10.677,10.677,11.675,1,3,8.06,8.06,9.533,1,3,11.844,11.844,12.417,1,2,11.387,11.387,12.242,1,2,13.106,13.106,13.961,1,38,2,-.213458682719818,4,5,7,1,3,5.5,6.5,3,3,1,3,3,3,1,813
1/19/2023 12:47:38,1/19/2023 12:52:17,0,63.160.189.69,100,278,1,1/19/2023 12:52:17,R_2Po14c2QGBlYnW3, , , , ,34.0014,-84.0144,anonymous,EN,.899999976158142,A43S5JLLVSOTN,4,5,0,0,.95,0,7,6,7,6,6,5,6,7,7,7,126.031,134.655,135.341,12,2,.844,.844,1.48,1,4,.392,.981,1.389,2,4,.284,.284,.951,1,1,1.034,1.034,1.772,1,3,.443,.443,1.108,1,2,.657,1.457,1.769,2,4,.544,.544,1.301,1,3,.374,.374,.99,1,4,.329,.329,1.023,1,4,.296,.296,1.084,1,36,1,-.198932087889663,3,2,1,2,5,4,4,4.5,4.5,1,2,5,2,1,556
1/19/2023 12:05:45,1/19/2023 12:10:24,0,72.208.130.10,100,279,1,1/19/2023 12:10:25,R_1Qcuju0AgrsNrak, , , , ,33.2409,-111.7792,anonymous,EN,.899999976158142,A3CH1Z6J9R38G9,4,5,0,0,42.764,0,1,5,6,6,5,6,5,6,4,4,1.863,14.385,15.017,11,4,124.318,124.318,125.682,1,1,7.104,11.175,11.53,2,2,2.823,4.838,5.538,2,4,1.623,1.623,3.188,1,2,4.46,5.899,8.567,2,1,2.111,2.111,3.442,1,4,1.54,5.019,6.646,2,3,1.043,2.906,4.078,2,4,2.168,2.168,4.108,1,2,1.762,1.762,3.75,1,33,1,-.196856860056784,2,3,2,2,1.5,4,4,3,3,2,3,4,1,1,279
1/19/2023 12:59:23,1/19/2023 13:04:06,0,208.194.205.81,100,282,1,1/19/2023 13:04:07,R_1GQvAQvUfIhf2Oy, , , , ,37.751,-97.822,anonymous,EN,1,AAF9SBEGT9MKA,4,5,0,0,1.678,0,5,5,5,3,5,4,4,3,3,3,2.064,57.08,61.492,12,1,2.726,2.726,3.709,1,1,5.521,8.224,9,2,3,3.514,3.514,4.585,1,1,4.982,4.982,5.918,1,1,14.149,14.149,14.901,1,1,18.971,18.971,19.987,1,2,62.482,63.971,65.314,2,2,21.432,21.432,22.823,1,3,6.249,6.249,8.536,1,3,5.711,5.711,9.47,1,32,1,-.190631176558146,4,3,5,5,4.5,3.5,5,4,4,5,2,0,3,1,846
